Type;FSP;
Version;4.50;
Date;01.Jan 03;
Mode;ANALYZER;
Center Freq;2505000000.000000;Hz
Freq Offset;0.000000;Hz
Span;4990000000.000000;Hz
x-Axis;LIN;
Start;10000000.000000;Hz
Stop;5000000000.000000;Hz
Ref Level;-40.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;10000000.000000;Hz
VBW;10000000.000000;Hz
SWT;0.100000;s
Trace Mode;AVERAGE;
Detector;AVERAGE;
Sweep Count;10;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;NOT AVAILABLE;
Transducer;OFF;
Values;501;
10000000;-56.77850341796875;
19980000;-80.476280212402344;
29960000;-83.114669799804688;
39940000;-82.822502136230469;
49920000;-82.285408020019531;
59900000;-81.514678955078125;
69880000;-80.549789428710938;
79860000;-79.283935546875;
89840000;-77.968742370605469;
99820000;-76.803779602050781;
109800000;-75.62982177734375;
119780000;-74.52020263671875;
129760000;-73.148368835449219;
139740000;-71.753791809082031;
149720000;-70.232376098632813;
159700000;-68.727653503417969;
169680000;-66.889793395996094;
179660000;-65.275619506835938;
189640000;-63.984527587890625;
199620000;-62.838088989257812;
209600000;-62.553955078125;
219580000;-63.768428802490234;
229560000;-65.282493591308594;
239540000;-64.81573486328125;
249520000;-63.295955657958984;
259500000;-61.939498901367188;
269480000;-61.586036682128906;
279460000;-62.437416076660156;
289440000;-64.247764587402344;
299420000;-65.921432495117187;
309400000;-67.210906982421875;
319380000;-68.273963928222656;
329360000;-68.973724365234375;
339340000;-69.565780639648437;
349320000;-70.118568420410156;
359300000;-70.605537414550781;
369280000;-71.285430908203125;
379260000;-71.990127563476562;
389240000;-72.424430847167969;
399220000;-72.763694763183594;
409200000;-72.962226867675781;
419180000;-72.981010437011719;
429160000;-72.875503540039062;
439140000;-72.809089660644531;
449120000;-72.861282348632813;
459100000;-73.056396484375;
469080000;-73.291107177734375;
479060000;-73.51947021484375;
489040000;-73.604736328125;
499020000;-73.654144287109375;
509000000;-73.336326599121094;
518980000;-73.080787658691406;
528960000;-72.478218078613281;
538940000;-71.9154052734375;
548920000;-71.330635070800781;
558900000;-70.860076904296875;
568880000;-70.789741516113281;
578860000;-70.8839111328125;
588840000;-71.149253845214844;
598820000;-71.366012573242188;
608800000;-71.373275756835937;
618780000;-71.309425354003906;
628760000;-71.153327941894531;
638740000;-70.907577514648438;
648720000;-70.693740844726563;
658700000;-70.4942626953125;
668680000;-70.474510192871094;
678660000;-70.82147216796875;
688640000;-71.245376586914063;
698620000;-71.585281372070312;
708600000;-71.736038208007813;
718580000;-71.751998901367188;
728560000;-71.370948791503906;
738540000;-70.761299133300781;
748520000;-69.950920104980469;
758500000;-69.165054321289062;
768480000;-68.536109924316406;
778460000;-68.423255920410156;
788440000;-68.690620422363281;
798420000;-69.174949645996094;
808400000;-68.892845153808594;
818380000;-69.821800231933594;
828360000;-70.591796875;
838340000;-70.645866394042969;
848320000;-70.580680847167969;
858300000;-70.359886169433594;
868280000;-70.134765625;
878260000;-70.113021850585937;
888240000;-70.297782897949219;
898220000;-70.713493347167969;
908200000;-71.16351318359375;
918180000;-71.562294006347656;
928160000;-71.607955932617188;
938140000;-71.782020568847656;
948120000;-71.642814636230469;
958100000;-71.124465942382812;
968080000;-70.547950744628906;
978060000;-69.843978881835938;
988040000;-69.264892578125;
998020000;-68.78826904296875;
1008000000;-68.543556213378906;
1017980000;-68.423469543457031;
1027960000;-68.303565979003906;
1037940000;-68.079208374023437;
1047920000;-67.769027709960938;
1057900000;-67.23419189453125;
1067880000;-66.693008422851563;
1077860000;-66.041770935058594;
1087840000;-65.573860168457031;
1097820000;-65.11773681640625;
1107800000;-64.905731201171875;
1117780000;-64.705894470214844;
1127760000;-64.525367736816406;
1137740000;-64.231658935546875;
1147720000;-63.882183074951172;
1157700000;-63.406593322753906;
1167680000;-62.723918914794922;
1177660000;-62.130348205566406;
1187640000;-61.632717132568359;
1197620000;-61.322250366210938;
1207600000;-61.207977294921875;
1217580000;-61.035030364990234;
1227560000;-60.966201782226563;
1237540000;-60.774494171142578;
1247520000;-60.675567626953125;
1257500000;-60.385196685791016;
1267480000;-60.231918334960938;
1277460000;-60.0267333984375;
1287440000;-59.816219329833984;
1297420000;-59.695095062255859;
1307400000;-59.521995544433594;
1317380000;-59.673515319824219;
1327360000;-59.74420166015625;
1337340000;-59.780040740966797;
1347320000;-59.798030853271484;
1357300000;-59.731990814208984;
1367280000;-59.514583587646484;
1377260000;-59.28533935546875;
1387240000;-59.110958099365234;
1397220000;-59.000095367431641;
1407200000;-58.909233093261719;
1417180000;-58.777919769287109;
1427160000;-58.668521881103516;
1437140000;-58.551300048828125;
1447120000;-58.323764801025391;
1457100000;-58.050178527832031;
1467080000;-57.745246887207031;
1477060000;-57.464179992675781;
1487040000;-57.221595764160156;
1497020000;-56.8482666015625;
1507000000;-56.628463745117188;
1516980000;-56.459079742431641;
1526960000;-56.261093139648438;
1536940000;-56.072135925292969;
1546920000;-56.021602630615234;
1556900000;-55.975318908691406;
1566880000;-56.049484252929688;
1576860000;-56.151679992675781;
1586840000;-56.253364562988281;
1596820000;-56.271240234375;
1606800000;-56.380203247070313;
1616780000;-56.362888336181641;
1626760000;-56.350296020507813;
1636740000;-56.240039825439453;
1646720000;-56.211509704589844;
1656700000;-56.145317077636719;
1666680000;-56.220706939697266;
1676660000;-56.322357177734375;
1686640000;-56.443775177001953;
1696620000;-56.609046936035156;
